Type,Name,EligibilityUrl,WebsiteUrl,Degree,CourseOffered,MappedSubjects,Eligibility,Remarks
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,B.A. (Hons.),B.A. (Hons.) Chinese,"The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.A. (Hons.) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), will not be considered for admission in JNU.","Senior School Certificate (10+2) or equivalent examination from a recognised Board/University with minimum of 45% marks. The candidates who are due to appear in Senior School Certificate (10+2) or equivalent examination are eligible to apply.(ii) Certificate of Alimiah with atleast 45% marks issued by any of the following Madrasas subject to the condition that the candidate has passed English language at the level of Senior Secondary from a recognised Board/University or a three year course conducted by Darul-Uloom Deoband.1. Darul Uloom Deoband, U.P.2. Mazahirul Uloom Saharanpur, U.P.3. Darul Uloom Mau, U.P.4. Miftahul Uloom, Mau, U.P.5. Jamia Athria Darul Hadith Mau, U.P.6. Jamia Faize Am Mau, U.P.7. Madrasa Alia Mau, U.P.8. Madrasa Muhammadia, Mau, U.P.9. Madrasa Faizanul Uloom Bahadurganj, Ghazipur, U.P.10. Madrasa Ihyaul Uloom Mubarkpur, Azamgarh, U.P.11. Tauhid Education Trust Mahadabad-Khagra Kishan Ganj, Bihar12. Jamia Imam Ibn Taimiya, Madinatussalam, E. Champaran, Bihar(iii) (a) Certificate of Alimiah with atleast 45% marks issued by the following Madrasas1. Nadwatul Ulema, Lucknow, U.P.2. Jamiatul Flah, Bilariaganj, Azamgarh, U.P.3. Certificate of Fazilah from Madrasatul Islah, sarai Mir, Azamgarh, U.P.4. Madrasa Jamia Islamia, Muzaffarpur, Azamgarh, U.P.5. Madrasa Eram Convent for Girls and Boys Indra Nagar, Lucknow, U.P.6. Jamial Muzahrul Uloom (Patna) (Degree of Fazilah)7. Jamial Darul Huda al-Islamiyah (Certificate of al-Sanaviyah al-Ulia)8. Darul Uloom Alimia, Jamda Shahi, Basti, UP (Alimia Certificate)9. Al-Jamia-Tus-Salafiah (Markazi Darul-Uloom) (Degree of Alemiat)10. Al Jamia Al Islamiya Kerala India (V) ( Preparatoy course which is of 2 years after senior school leaving certificate)11. Al Jamiatul Ashrafia, Mubarak Pur, Azamgarh UP (Certificate of Alimiat/Fazilat)12.  Jamia Syed Ahmad Shaheed, Vill. Ashmadabad (Katauli) Malihabad,  Lucknow UP (Alamiyat degree)13. Jamiya Misbahul Uloom, Chaukonia Bharat Bhari, Siddharth Nagar, UP ( Almiah degree)14. Jamia Islamia Sanabil (Aaliya/Fadhil)15. Al Jamiatul Islamiah Tilkahna, Siddarth Nagar, UP (Alimia)16. Madrasa Arabia Islamia Wasiatul Uloom, Allahabad, UP (Alimia)17. Mahad Aysha Al-siddiqa Qasimul Uloom Libanat, Darussalam Abul Barakat, Deoband, UP (Almiyat).(b) Certificate of Maulvi with atleast 45% marks issued by the Bihar Board of Madrasa Education(c) Certificate of Senior Secondary (Class 12) with atleast 45% marks issued by the Urdu Education Board, New Delhi(d) Certificate of Alima with atleast 45% marks issued by the Jamiat-Ul-Mominath, Hyderabad(e) Certificate of Adeeb-e-Mahir (Intermediate) with atleast 45% marks issued by the Jamia Urdu, Aligarh(iv) Candidates who have already pursued B.A./M.A., Language programme in two or more Centres of the School during their entire academic career are not eligible for admission.Minimum Age: 17 years as on 1st October 2022.NOTE:1.  80% of the seats in the First Year of 3-year B.A.(Hons.) programme in the School are earmarked for those who have either passed the Senior School Certificate or equivalent examination in the year 2021 or are due to appear in 2022, and the remaining 20% are open to all other candidates.2. Candidates who have obtained their Higher Secondary Certificate under the 10+1 pattern of education will be eligible for admission to the First-Year of the three-year B.A. programme if they have successfully completed the First-Year of Bachelor's degree examination of a University under 10+1+3 pattern of education with the prescribed percentage of marks i.e. 45%.",
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,B.A. (Hons.),B.A. (Hons.) French,"The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.A. (Hons.) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), will not be considered for admission in JNU.","Senior School Certificate (10+2) or equivalent examination from a recognised Board/University with minimum of 45% marks. The candidates who are due to appear in Senior School Certificate (10+2) or equivalent examination are eligible to apply.(ii) Certificate of Alimiah with atleast 45% marks issued by any of the following Madrasas subject to the condition that the candidate has passed English language at the level of Senior Secondary from a recognised Board/University or a three year course conducted by Darul-Uloom Deoband.1. Darul Uloom Deoband, U.P.2. Mazahirul Uloom Saharanpur, U.P.3. Darul Uloom Mau, U.P.4. Miftahul Uloom, Mau, U.P.5. Jamia Athria Darul Hadith Mau, U.P.6. Jamia Faize Am Mau, U.P.7. Madrasa Alia Mau, U.P.8. Madrasa Muhammadia, Mau, U.P.9. Madrasa Faizanul Uloom Bahadurganj, Ghazipur, U.P.10. Madrasa Ihyaul Uloom Mubarkpur, Azamgarh, U.P.11. Tauhid Education Trust Mahadabad-Khagra Kishan Ganj, Bihar12. Jamia Imam Ibn Taimiya, Madinatussalam, E. Champaran, Bihar(iii) (a) Certificate of Alimiah with atleast 45% marks issued by the following Madrasas1. Nadwatul Ulema, Lucknow, U.P.2. Jamiatul Flah, Bilariaganj, Azamgarh, U.P.3. Certificate of Fazilah from Madrasatul Islah, sarai Mir, Azamgarh, U.P.4. Madrasa Jamia Islamia, Muzaffarpur, Azamgarh, U.P.5. Madrasa Eram Convent for Girls and Boys Indra Nagar, Lucknow, U.P.6. Jamial Muzahrul Uloom (Patna) (Degree of Fazilah)7. Jamial Darul Huda al-Islamiyah (Certificate of al-Sanaviyah al-Ulia)8. Darul Uloom Alimia, Jamda Shahi, Basti, UP (Alimia Certificate)9. Al-Jamia-Tus-Salafiah (Markazi Darul-Uloom) (Degree of Alemiat)10. Al Jamia Al Islamiya Kerala India (V) ( Preparatoy course which is of 2 years after senior school leaving certificate)11. Al Jamiatul Ashrafia, Mubarak Pur, Azamgarh UP (Certificate of Alimiat/Fazilat)12.  Jamia Syed Ahmad Shaheed, Vill. Ashmadabad (Katauli) Malihabad,  Lucknow UP (Alamiyat degree)13. Jamiya Misbahul Uloom, Chaukonia Bharat Bhari, Siddharth Nagar, UP ( Almiah degree)14. Jamia Islamia Sanabil (Aaliya/Fadhil)15. Al Jamiatul Islamiah Tilkahna, Siddarth Nagar, UP (Alimia)16. Madrasa Arabia Islamia Wasiatul Uloom, Allahabad, UP (Alimia)17. Mahad Aysha Al-siddiqa Qasimul Uloom Libanat, Darussalam Abul Barakat, Deoband, UP (Almiyat).(b) Certificate of Maulvi with atleast 45% marks issued by the Bihar Board of Madrasa Education(c) Certificate of Senior Secondary (Class 12) with atleast 45% marks issued by the Urdu Education Board, New Delhi(d) Certificate of Alima with atleast 45% marks issued by the Jamiat-Ul-Mominath, Hyderabad(e) Certificate of Adeeb-e-Mahir (Intermediate) with atleast 45% marks issued by the Jamia Urdu, Aligarh(iv) Candidates who have already pursued B.A./M.A., Language programme in two or more Centres of the School during their entire academic career are not eligible for admission.Minimum Age: 17 years as on 1st October 2022.NOTE:1.  80% of the seats in the First Year of 3-year B.A.(Hons.) programme in the School are earmarked for those who have either passed the Senior School Certificate or equivalent examination in the year 2021 or are due to appear in 2022, and the remaining 20% are open to all other candidates.2. Candidates who have obtained their Higher Secondary Certificate under the 10+1 pattern of education will be eligible for admission to the First-Year of the three-year B.A. programme if they have successfully completed the First-Year of Bachelor's degree examination of a University under 10+1+3 pattern of education with the prescribed percentage of marks i.e. 45%.",
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,B.A. (Hons.),B.A. (Hons.) German,"The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.A. (Hons.) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), will not be considered for admission in JNU.","Senior School Certificate (10+2) or equivalent examination from a recognised Board/University with minimum of 45% marks. The candidates who are due to appear in Senior School Certificate (10+2) or equivalent examination are eligible to apply.(ii) Certificate of Alimiah with atleast 45% marks issued by any of the following Madrasas subject to the condition that the candidate has passed English language at the level of Senior Secondary from a recognised Board/University or a three year course conducted by Darul-Uloom Deoband.1. Darul Uloom Deoband, U.P.2. Mazahirul Uloom Saharanpur, U.P.3. Darul Uloom Mau, U.P.4. Miftahul Uloom, Mau, U.P.5. Jamia Athria Darul Hadith Mau, U.P.6. Jamia Faize Am Mau, U.P.7. Madrasa Alia Mau, U.P.8. Madrasa Muhammadia, Mau, U.P.9. Madrasa Faizanul Uloom Bahadurganj, Ghazipur, U.P.10. Madrasa Ihyaul Uloom Mubarkpur, Azamgarh, U.P.11. Tauhid Education Trust Mahadabad-Khagra Kishan Ganj, Bihar12. Jamia Imam Ibn Taimiya, Madinatussalam, E. Champaran, Bihar(iii) (a) Certificate of Alimiah with atleast 45% marks issued by the following Madrasas1. Nadwatul Ulema, Lucknow, U.P.2. Jamiatul Flah, Bilariaganj, Azamgarh, U.P.3. Certificate of Fazilah from Madrasatul Islah, sarai Mir, Azamgarh, U.P.4. Madrasa Jamia Islamia, Muzaffarpur, Azamgarh, U.P.5. Madrasa Eram Convent for Girls and Boys Indra Nagar, Lucknow, U.P.6. Jamial Muzahrul Uloom (Patna) (Degree of Fazilah)7. Jamial Darul Huda al-Islamiyah (Certificate of al-Sanaviyah al-Ulia)8. Darul Uloom Alimia, Jamda Shahi, Basti, UP (Alimia Certificate)9. Al-Jamia-Tus-Salafiah (Markazi Darul-Uloom) (Degree of Alemiat)10. Al Jamia Al Islamiya Kerala India (V) ( Preparatoy course which is of 2 years after senior school leaving certificate)11. Al Jamiatul Ashrafia, Mubarak Pur, Azamgarh UP (Certificate of Alimiat/Fazilat)12.  Jamia Syed Ahmad Shaheed, Vill. Ashmadabad (Katauli) Malihabad,  Lucknow UP (Alamiyat degree)13. Jamiya Misbahul Uloom, Chaukonia Bharat Bhari, Siddharth Nagar, UP ( Almiah degree)14. Jamia Islamia Sanabil (Aaliya/Fadhil)15. Al Jamiatul Islamiah Tilkahna, Siddarth Nagar, UP (Alimia)16. Madrasa Arabia Islamia Wasiatul Uloom, Allahabad, UP (Alimia)17. Mahad Aysha Al-siddiqa Qasimul Uloom Libanat, Darussalam Abul Barakat, Deoband, UP (Almiyat).(b) Certificate of Maulvi with atleast 45% marks issued by the Bihar Board of Madrasa Education(c) Certificate of Senior Secondary (Class 12) with atleast 45% marks issued by the Urdu Education Board, New Delhi(d) Certificate of Alima with atleast 45% marks issued by the Jamiat-Ul-Mominath, Hyderabad(e) Certificate of Adeeb-e-Mahir (Intermediate) with atleast 45% marks issued by the Jamia Urdu, Aligarh(iv) Candidates who have already pursued B.A./M.A., Language programme in two or more Centres of the School during their entire academic career are not eligible for admission.Minimum Age: 17 years as on 1st October 2022.NOTE:1.  80% of the seats in the First Year of 3-year B.A.(Hons.) programme in the School are earmarked for those who have either passed the Senior School Certificate or equivalent examination in the year 2021 or are due to appear in 2022, and the remaining 20% are open to all other candidates.2. Candidates who have obtained their Higher Secondary Certificate under the 10+1 pattern of education will be eligible for admission to the First-Year of the three-year B.A. programme if they have successfully completed the First-Year of Bachelor's degree examination of a University under 10+1+3 pattern of education with the prescribed percentage of marks i.e. 45%.",
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,B.A. (Hons.),B.A. (Hons.) Russian,"The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.A. (Hons.) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), will not be considered for admission in JNU.","Senior School Certificate (10+2) or equivalent examination from a recognised Board/University with minimum of 45% marks. The candidates who are due to appear in Senior School Certificate (10+2) or equivalent examination are eligible to apply.(ii) Certificate of Alimiah with atleast 45% marks issued by any of the following Madrasas subject to the condition that the candidate has passed English language at the level of Senior Secondary from a recognised Board/University or a three year course conducted by Darul-Uloom Deoband.1. Darul Uloom Deoband, U.P.2. Mazahirul Uloom Saharanpur, U.P.3. Darul Uloom Mau, U.P.4. Miftahul Uloom, Mau, U.P.5. Jamia Athria Darul Hadith Mau, U.P.6. Jamia Faize Am Mau, U.P.7. Madrasa Alia Mau, U.P.8. Madrasa Muhammadia, Mau, U.P.9. Madrasa Faizanul Uloom Bahadurganj, Ghazipur, U.P.10. Madrasa Ihyaul Uloom Mubarkpur, Azamgarh, U.P.11. Tauhid Education Trust Mahadabad-Khagra Kishan Ganj, Bihar12. Jamia Imam Ibn Taimiya, Madinatussalam, E. Champaran, Bihar(iii) (a) Certificate of Alimiah with atleast 45% marks issued by the following Madrasas1. Nadwatul Ulema, Lucknow, U.P.2. Jamiatul Flah, Bilariaganj, Azamgarh, U.P.3. Certificate of Fazilah from Madrasatul Islah, sarai Mir, Azamgarh, U.P.4. Madrasa Jamia Islamia, Muzaffarpur, Azamgarh, U.P.5. Madrasa Eram Convent for Girls and Boys Indra Nagar, Lucknow, U.P.6. Jamial Muzahrul Uloom (Patna) (Degree of Fazilah)7. Jamial Darul Huda al-Islamiyah (Certificate of al-Sanaviyah al-Ulia)8. Darul Uloom Alimia, Jamda Shahi, Basti, UP (Alimia Certificate)9. Al-Jamia-Tus-Salafiah (Markazi Darul-Uloom) (Degree of Alemiat)10. Al Jamia Al Islamiya Kerala India (V) ( Preparatoy course which is of 2 years after senior school leaving certificate)11. Al Jamiatul Ashrafia, Mubarak Pur, Azamgarh UP (Certificate of Alimiat/Fazilat)12.  Jamia Syed Ahmad Shaheed, Vill. Ashmadabad (Katauli) Malihabad,  Lucknow UP (Alamiyat degree)13. Jamiya Misbahul Uloom, Chaukonia Bharat Bhari, Siddharth Nagar, UP ( Almiah degree)14. Jamia Islamia Sanabil (Aaliya/Fadhil)15. Al Jamiatul Islamiah Tilkahna, Siddarth Nagar, UP (Alimia)16. Madrasa Arabia Islamia Wasiatul Uloom, Allahabad, UP (Alimia)17. Mahad Aysha Al-siddiqa Qasimul Uloom Libanat, Darussalam Abul Barakat, Deoband, UP (Almiyat).(b) Certificate of Maulvi with atleast 45% marks issued by the Bihar Board of Madrasa Education(c) Certificate of Senior Secondary (Class 12) with atleast 45% marks issued by the Urdu Education Board, New Delhi(d) Certificate of Alima with atleast 45% marks issued by the Jamiat-Ul-Mominath, Hyderabad(e) Certificate of Adeeb-e-Mahir (Intermediate) with atleast 45% marks issued by the Jamia Urdu, Aligarh(iv) Candidates who have already pursued B.A./M.A., Language programme in two or more Centres of the School during their entire academic career are not eligible for admission.Minimum Age: 17 years as on 1st October 2022.NOTE:1.  80% of the seats in the First Year of 3-year B.A.(Hons.) programme in the School are earmarked for those who have either passed the Senior School Certificate or equivalent examination in the year 2021 or are due to appear in 2022, and the remaining 20% are open to all other candidates.2. Candidates who have obtained their Higher Secondary Certificate under the 10+1 pattern of education will be eligible for admission to the First-Year of the three-year B.A. programme if they have successfully completed the First-Year of Bachelor's degree examination of a University under 10+1+3 pattern of education with the prescribed percentage of marks i.e. 45%.",
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,B.A. (Hons.),B.A. (Hons.) Spanish,"The entrance test for this programme is a common test for all languages. Candidates seeking admission to B.A. (Hons.) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), will not be considered for admission in JNU.","Senior School Certificate (10+2) or equivalent examination from a recognised Board/University with minimum of 45% marks. The candidates who are due to appear in Senior School Certificate (10+2) or equivalent examination are eligible to apply.(ii) Certificate of Alimiah with atleast 45% marks issued by any of the following Madrasas subject to the condition that the candidate has passed English language at the level of Senior Secondary from a recognised Board/University or a three year course conducted by Darul-Uloom Deoband.1. Darul Uloom Deoband, U.P.2. Mazahirul Uloom Saharanpur, U.P.3. Darul Uloom Mau, U.P.4. Miftahul Uloom, Mau, U.P.5. Jamia Athria Darul Hadith Mau, U.P.6. Jamia Faize Am Mau, U.P.7. Madrasa Alia Mau, U.P.8. Madrasa Muhammadia, Mau, U.P.9. Madrasa Faizanul Uloom Bahadurganj, Ghazipur, U.P.10. Madrasa Ihyaul Uloom Mubarkpur, Azamgarh, U.P.11. Tauhid Education Trust Mahadabad-Khagra Kishan Ganj, Bihar12. Jamia Imam Ibn Taimiya, Madinatussalam, E. Champaran, Bihar(iii) (a) Certificate of Alimiah with atleast 45% marks issued by the following Madrasas1. Nadwatul Ulema, Lucknow, U.P.2. Jamiatul Flah, Bilariaganj, Azamgarh, U.P.3. Certificate of Fazilah from Madrasatul Islah, sarai Mir, Azamgarh, U.P.4. Madrasa Jamia Islamia, Muzaffarpur, Azamgarh, U.P.5. Madrasa Eram Convent for Girls and Boys Indra Nagar, Lucknow, U.P.6. Jamial Muzahrul Uloom (Patna) (Degree of Fazilah)7. Jamial Darul Huda al-Islamiyah (Certificate of al-Sanaviyah al-Ulia)8. Darul Uloom Alimia, Jamda Shahi, Basti, UP (Alimia Certificate)9. Al-Jamia-Tus-Salafiah (Markazi Darul-Uloom) (Degree of Alemiat)10. Al Jamia Al Islamiya Kerala India (V) ( Preparatoy course which is of 2 years after senior school leaving certificate)11. Al Jamiatul Ashrafia, Mubarak Pur, Azamgarh UP (Certificate of Alimiat/Fazilat)12.  Jamia Syed Ahmad Shaheed, Vill. Ashmadabad (Katauli) Malihabad,  Lucknow UP (Alamiyat degree)13. Jamiya Misbahul Uloom, Chaukonia Bharat Bhari, Siddharth Nagar, UP ( Almiah degree)14. Jamia Islamia Sanabil (Aaliya/Fadhil)15. Al Jamiatul Islamiah Tilkahna, Siddarth Nagar, UP (Alimia)16. Madrasa Arabia Islamia Wasiatul Uloom, Allahabad, UP (Alimia)17. Mahad Aysha Al-siddiqa Qasimul Uloom Libanat, Darussalam Abul Barakat, Deoband, UP (Almiyat).(b) Certificate of Maulvi with atleast 45% marks issued by the Bihar Board of Madrasa Education(c) Certificate of Senior Secondary (Class 12) with atleast 45% marks issued by the Urdu Education Board, New Delhi(d) Certificate of Alima with atleast 45% marks issued by the Jamiat-Ul-Mominath, Hyderabad(e) Certificate of Adeeb-e-Mahir (Intermediate) with atleast 45% marks issued by the Jamia Urdu, Aligarh(iv) Candidates who have already pursued B.A./M.A., Language programme in two or more Centres of the School during their entire academic career are not eligible for admission.Minimum Age: 17 years as on 1st October 2022.NOTE:1.  80% of the seats in the First Year of 3-year B.A.(Hons.) programme in the School are earmarked for those who have either passed the Senior School Certificate or equivalent examination in the year 2021 or are due to appear in 2022, and the remaining 20% are open to all other candidates.2. Candidates who have obtained their Higher Secondary Certificate under the 10+1 pattern of education will be eligible for admission to the First-Year of the three-year B.A. programme if they have successfully completed the First-Year of Bachelor's degree examination of a University under 10+1+3 pattern of education with the prescribed percentage of marks i.e. 45%.",
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,B.Sc.-M.Sc. Integrated Programme in Ayurveda Biology,B.Sc.-M.Sc. Integrated Programme in Ayurveda Biology,"Candidates seeking admission to B.Sc.-M.Sc. Integrated program in Ayurveda Biology in JNU have to appear for CUET (UG) 2022. They are required to opt as under: Section IB – Sanskrit Test Section II – There are four domain specific subjects - Physics, Chemistry, Biology and Mathematics for this programme. Out of these domains Physics and Chemistry are compulsory. Candidates can choose any one subject either Biology or Mathematics as third domain specific subject. In case a candidate opts/appears for both in Biology and Mathematics, the subject/test with higher marks will be considered for merit. Section III – General Test for the admission in JNU. Candidates not appearing in all the three Sections, i.e. Section IB (Sanskrit), Section II – Physics, Chemistry, Biology/Mathematics and Section III (General Test), will not be considered for admission in JNU.",At least Senior School Certificate (10+2) or an examination recognized as equivalent thereto with a minimum of 45% marks in aggregate. (All OBC category (non creamy layer) candidates are eligible to 10% relaxation in the percentage of marks in the qualifying examination in relation to open category. The SC/ST and Person with Disability (PWD) candidates who have passed the qualifying examination irrespective of their percentage of marks are eligible to appear in the Entrance Examination.),
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,COP,COP Mongolian,"The entrance test for this programme is a common test for all COPs. Candidates seeking admission to Certificate of Proficiency (COP) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), shall not be considered for admission in JNU.","At least Senior School Certificate (10+2) or an examination recognized as equivalent thereto with a minimum of 45% marks in aggregate.Candidates who have obtained their Higher Secondary Certificate under the 10+1 pattern of education will be eligible for admission to the COP programmes if they have successfully completed the First-Year of Bachelor's degree examination of a University under 10+1+3 pattern of education with the prescribed percentage of marks, i.e., 45%.",
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,COP,COP Bhasha Indonesia,"The entrance test for this programme is a common test for all COPs. Candidates seeking admission to Certificate of Proficiency (COP) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), shall not be considered for admission in JNU.","At least Senior School Certificate (10+2) or an examination recognized as equivalent thereto with a minimum of 45% marks in aggregate.
Candidates who have obtained their Higher Secondary Certificate under the 10+1 pattern of education will be eligible for admission to the COP programmes if they have successfully completed the First-Year of Bachelor's degree examination of a University under 10+1+3 pattern of education with the prescribed percentage of marks, i.e., 45%.",
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,COP,COP Urdu,"The entrance test for this programme is a common test for all COPs. Candidates seeking admission to Certificate of Proficiency (COP) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), shall not be considered for admission in JNU.","At least Senior School Certificate (10+2) or an examination recognized as equivalent thereto with a minimum of 45% marks in aggregate.Candidates who have obtained their Higher Secondary Certificate under the 10+1 pattern of education will be eligible for admission to the COP programmes if they have successfully completed the First-Year of Bachelor's degree examination of a University under 10+1+3 pattern of education with the prescribed percentage of marks, i.e., 45%.",
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,COP,COP Pashto,"The entrance test for this programme is a common test for all COPs. Candidates seeking admission to Certificate of Proficiency (COP) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), shall not be considered for admission in JNU.","At least Senior School Certificate (10+2) or an examination recognized as equivalent thereto with a minimum of 45% marks in aggregate.Candidates who have obtained their Higher Secondary Certificate under the 10+1 pattern of education will be eligible for admission to the COP programmes if they have successfully completed the First-Year of Bachelor's degree examination of a University under 10+1+3 pattern of education with the prescribed percentage of marks, i.e., 45%.",
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,COP,COP Uzbek,"The entrance test for this programme is a common test for all COPs. Candidates seeking admission to Certificate of Proficiency (COP) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), shall not be considered for admission in JNU.","At least Senior School Certificate (10+2) or an examination recognized as equivalent thereto with a minimum of 45% marks in aggregate.
Candidates who have obtained their Higher Secondary Certificate under the 10+1 pattern of education will be eligible for admission to the COP programmes if they have successfully completed the First-Year of Bachelor's degree examination of a University under 10+1+3 pattern of education with the prescribed percentage of marks, i.e., 45%.",
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,COP,COP Hebrew,"The entrance test for this programme is a common test for all COPs. Candidates seeking admission to Certificate of Proficiency (COP) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), shall not be considered for admission in JNU.","At least Senior School Certificate (10+2) or an examination recognized as equivalent thereto with a minimum of 45% marks in aggregate.
Candidates who have obtained their Higher Secondary Certificate under the 10+1 pattern of education will be eligible for admission to the COP programmes if they have successfully completed the First-Year of Bachelor's degree examination of a University under 10+1+3 pattern of education with the prescribed percentage of marks, i.e., 45%.",
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,COP,COP Pali,"The entrance test for this programme is a common test for all COPs. Candidates seeking admission to Certificate of Proficiency (COP) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), shall not be considered for admission in JNU.",At least Senior School Certificate (10+2) or an examination recognized as equivalent thereto with a minimum of 45% marks in aggregate.,
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,COP,COP Sanskrit Computational Linguistics,"The entrance test for this programme is a common test for all COPs. Candidates seeking admission to Certificate of Proficiency (COP) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), shall not be considered for admission in JNU.",At least Senior School Certificate (10+2) or an examination recognized as equivalent thereto with a minimum of 45% marks in aggregate.,
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,COP,COP Yoga Philosophy,"The entrance test for this programme is a common test for all COPs. Candidates seeking admission to Certificate of Proficiency (COP) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), shall not be considered for admission in JNU.",At least Senior School Certificate (10+2) or an examination recognized as equivalent thereto with a minimum of 45% marks in aggregate.,
CU,JAWAHARLAL NEHRU UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=JNU,https://www.jnu.ac.in/main,COP,COP Vedic Culture,"The entrance test for this programme is a common test for all COPs. Candidates seeking admission to Certificate of Proficiency (COP) in JNU have to appear for CUET (UG) 2022. They are required to opt for Section IA – English Test and Section III – General Test for the admission in JNU. Candidates who will not appear in both the Sections, i.e. Section IA (English Test) and Section III (General Test), shall not be considered for admission in JNU.",At least Senior School Certificate (10+2) or an examination recognized as equivalent thereto with a minimum of 45% marks in aggregate.,
